97.56574249267578
18.029647827148438
-3.620277166366577
97.56574249267578
18.029647827148438
-3.620277166366577
97.56574249267578
18.029647827148438
-3.620277166366577
97.56574249267578
18.029647827148438
-3.620277166366577
97.56574249267578
18.029647827148438
-3.620277166366577
-8.995694160461426
20.310853958129883
-28.852218627929688
-8.995694160461426
20.310853958129883
-28.852218627929688
-8.995694160461426
20.310853958129883
-28.852218627929688
-8.995694160461426
20.310853958129883
-28.852218627929688
-8.995694160461426
20.310853958129883
-28.852218627929688
-7.785747528076172
17.355329513549805
-33.605926513671875
-7.785747528076172
17.355329513549805
-33.605926513671875
-7.785747528076172
17.355329513549805
-33.605926513671875
-7.785747528076172
17.355329513549805
-33.605926513671875
-7.785747528076172
17.355329513549805
-33.605926513671875
-7.403155326843262
41.9177360534668
-34.71065902709961
-7.403155326843262
41.9177360534668
-34.71065902709961
-7.403155326843262
41.9177360534668
-34.71065902709961
-7.403155326843262
41.9177360534668
-34.71065902709961
-7.403155326843262
41.9177360534668
-34.71065902709961
61.0
1145.0
-312.0
61.0
1145.0
54.0
61.0
-1010.0
-847.0
61.0
1145.0
54.0
61.0
-1117.0
54.0
61.0
1145.0
54.0
61.0
1145.0
-780.0
61.0
1145.0
-1490.0
61.0
1145.0
-377.0
61.0
1145.0
-1814.0
61.0
1145.0
-1805.0
61.0
1145.0
-1144.0
61.0
1145.0
-1446.0
61.0
1145.0
54.0
61.0
1145.0
54.0
61.0
1145.0
54.0
61.0
1145.0
54.0
61.0
1145.0
54.0
61.0
1145.0
54.0
61.0
1145.0
54.0
